,Source,Source City,Source Country,Target,Target City,Target Country,Weight
54181,PHL,Philadelphia,USA,ORF,Norfolk,USA,1900
54182,PHL,Philadelphia,USA,RIC,Richmond (US),USA,4600
54183,PHL,Philadelphia,USA,TPA,Tampa,USA,3906
54184,MSS,Massena,USA,ART,Watertown (US) NY,USA,494
54185,MSY,New Orleans,USA,DCA,Washington,USA,3906
54186,MVY,Martha's Vineyard,USA,LGA,New York,USA,3552
54187,ORD,Chicago,USA,PHL,Philadelphia,USA,18648
54188,PIT,Pittsburgh,USA,ORD,Chicago,USA,15246
54189,PIT,Pittsburgh,USA,PHL,Philadelphia,USA,480
54190,PIT,Pittsburgh,USA,PVD,Providence,USA,4732
54191,PIT,Pittsburgh,USA,SEA,Seattle,USA,3720
54192,PNS,Pensacola,USA,TPA,Tampa,USA,3002
54193,PVD,Providence,USA,PIT,Pittsburgh,USA,3300
54194,PHL,Philadelphia,USA,LAS,Las Vegas,USA,3600
54195,PHL,Philadelphia,USA,LGA,New York,USA,4477
54196,PHL,Philadelphia,USA,LGA,New York,USA,1500
54197,PHL,Philadelphia,USA,MCO,Orlando,USA,1134
54198,PHL,Philadelphia,USA,MCO,Orlando,USA,10374
54199,PHX,Phoenix,USA,PIT,Pittsburgh,USA,3300
54200,PIT,Pittsburgh,USA,ALB,Albany (US) NY,USA,4464
54201,PIT,Pittsburgh,USA,BGM,Binghamton,USA,2850
54202,PIT,Pittsburgh,USA,BNA,Nashville,USA,7182
54203,PIT,Pittsburgh,USA,HGR,Hagerstown,USA,3210
54204,PIT,Pittsburgh,USA,IND,Indianapolis,USA,4320
54205,PIT,Pittsburgh,USA,JHW,Jamestown (US) NY,USA,1767
54206,PIT,Pittsburgh,USA,BOS,Boston,USA,3120
54207,PIT,Pittsburgh,USA,CHO,Charlottesville,USA,5180
54208,PIT,Pittsburgh,USA,IAH,Houston,USA,288
54209,PHF,Newport News,USA,PHL,Philadelphia,USA,6364
54210,PHL,Philadelphia,USA,AVP,Wilkes-Barre,USA,1550
54211,PHL,Philadelphia,USA,CHO,Charlottesville,USA,2294
54212,PHL,Philadelphia,USA,CLT,Charlotte,USA,2760
54213,RDU,Raleigh/Durham,USA,ORF,Norfolk,USA,912
54214,RIC,Richmond (US),USA,CLT,Charlotte,USA,1258
54215,RIC,Richmond (US),USA,PHL,Philadelphia,USA,7440
54216,ROA,Roanoke,USA,PHL,Philadelphia,USA,2960
54217,RSW,Fort Myers,USA,PHL,Philadelphia,USA,1008
54218,SAV,Savannah,USA,CLT,Charlotte,USA,144
54219,PHL,Philadelphia,USA,PHX,Phoenix,USA,845
54221,PHL,Philadelphia,USA,SNA,Santa Ana,USA,3720
54222,PIT,Pittsburgh,USA,LGA,New York,USA,17576
54223,PIT,Pittsburgh,USA,PHX,Phoenix,USA,4650
54224,PIT,Pittsburgh,USA,PVD,Providence,USA,144
54225,PIT,Pittsburgh,USA,SDF,Louisville,USA,900
54226,PIT,Pittsburgh,USA,SFO,San Francisco,USA,3120
54227,PIT,Pittsburgh,USA,SHD,Staunton,USA,2090
54228,PIT,Pittsburgh,USA,SNA,Santa Ana,USA,3120
54229,PIT,Pittsburgh,USA,TRI,Tri-Cities Regional,USA,1813
54230,PNS,Pensacola,USA,CLT,Charlotte,USA,13392
54231,PIT,Pittsburgh,USA,LEX,Lexington,USA,3450
54232,PVD,Providence,USA,LGA,New York,USA,2520
54233,RDU,Raleigh/Durham,USA,DCA,Washington,USA,7050
54234,RIC,Richmond (US),USA,PHL,Philadelphia,USA,6150
54235,PHL,Philadelphia,USA,TPA,Tampa,USA,5239
54236,PHX,Phoenix,USA,CLT,Charlotte,USA,7080
54237,PVD,Providence,USA,PHL,Philadelphia,USA,1152
54238,PVD,Providence,USA,PIT,Pittsburgh,USA,144
54239,RDU,Raleigh/Durham,USA,CLT,Charlotte,USA,432
54240,RSW,Fort Myers,USA,PHL,Philadelphia,USA,7488
54241,SDF,Louisville,USA,CLT,Charlotte,USA,899
54242,PHL,Philadelphia,USA,ELM,Elmira/Corning,USA,3478
54243,PHL,Philadelphia,USA,IND,Indianapolis,USA,3100
54244,PHL,Philadelphia,USA,LGA,New York,USA,4200
54245,SEA,Seattle,USA,PIT,Pittsburgh,USA,4080
54246,SFO,San Francisco,USA,PHL,Philadelphia,USA,2760
54247,SWF,Poughkeepsie,USA,PHL,Philadelphia,USA,4366
54248,SYR,Syracuse,USA,BOS,Boston,USA,2923
54249,SYR,Syracuse,USA,PHL,Philadelphia,USA,4403
54250,TPA,Tampa,USA,PNS,Pensacola,USA,3002
54251,SDF,Louisville,USA,PIT,Pittsburgh,USA,900
54252,SEA,Seattle,USA,PHL,Philadelphia,USA,7440
54253,SHD,Staunton,USA,PIT,Pittsburgh,USA,2090
54255,SNA,Santa Ana,USA,PIT,Pittsburgh,USA,3120
54256,SRQ,Sarasota/Bradenton,USA,CLT,Charlotte,USA,8784
54258,TPA,Tampa,USA,PHL,Philadelphia,USA,11284
54259,TPA,Tampa,USA,PIT,Pittsburgh,USA,1521
54260,ROC,Rochester (US) NY,USA,BOS,Boston,USA,4150
54261,ROC,Rochester (US) NY,USA,PHL,Philadelphia,USA,4650
54262,SAN,San Diego,USA,PIT,Pittsburgh,USA,480
54263,SAV,Savannah,USA,CLT,Charlotte,USA,370
54265,PIT,Pittsburgh,USA,BUF,Buffalo,USA,3276
54266,PIT,Pittsburgh,USA,CVG,Cincinnati,USA,296
54267,PIT,Pittsburgh,USA,GSO,Greensboro/High Point,USA,1590
54268,PIT,Pittsburgh,USA,RSW,Fort Myers,USA,7920
54269,PHL,Philadelphia,USA,MCO,Orlando,USA,3840
54270,PHL,Philadelphia,USA,ORD,Chicago,USA,21546
54271,PHL,Philadelphia,USA,PHF,Newport News,USA,6512
54272,PHL,Philadelphia,USA,ROC,Rochester (US) NY,USA,1147
54273,PHL,Philadelphia,USA,ROC,Rochester (US) NY,USA,3450
54274,ABE,Allentown/Bethlehem/Easton,USA,CLT,Charlotte,USA,3720
54275,ALB,Albany (US) NY,USA,LGA,New York,USA,2128
54276,ALB,Albany (US) NY,USA,PIT,Pittsburgh,USA,333
54277,ART,Watertown (US) NY,USA,PIT,Pittsburgh,USA,1539
54278,ATL,Atlanta,USA,CLT,Charlotte,USA,144
54279,TRI,Tri-Cities Regional,USA,PIT,Pittsburgh,USA,1813
54280,TYS,Knoxville,USA,CLT,Charlotte,USA,899
54286,TLH,Tallahassee,USA,CLT,Charlotte,USA,3367
54287,TPA,Tampa,USA,PHL,Philadelphia,USA,5166
54288,ACK,Nantucket,USA,PHL,Philadelphia,USA,1332
54289,RSW,Fort Myers,USA,PIT,Pittsburgh,USA,8352
54293,BDL,Hartford,USA,CLT,Charlotte,USA,4032
54294,BDL,Hartford,USA,DCA,Washington,USA,7560
54295,BDL,Hartford,USA,PIT,Pittsburgh,USA,5239
54296,BGM,Binghamton,USA,PIT,Pittsburgh,USA,3885
54297,ACK,Nantucket,USA,DCA,Washington,USA,986
54298,ATL,Atlanta,USA,PHL,Philadelphia,USA,6678
54299,AUG,Augusta (US) ME,USA,BOS,Boston,USA,931
54300,AVP,Wilkes-Barre,USA,PHL,Philadelphia,USA,3441
54301,AVP,Wilkes-Barre,USA,PIT,Pittsburgh,USA,4000
54303,BNA,Nashville,USA,CLT,Charlotte,USA,14994
54305,SNA,Santa Ana,USA,PHL,Philadelphia,USA,3720
54307,PIT,Pittsburgh,USA,ABE,Allentown/Bethlehem/Easton,USA,3367
54308,PIT,Pittsburgh,USA,AOO,Altoona,USA,1083
54309,PIT,Pittsburgh,USA,DEN,Denver,USA,3720
54310,PIT,Pittsburgh,USA,GRR,Grand Rapids (US) MI,USA,5950
54311,PIT,Pittsburgh,USA,IAD,Washington,USA,589
54312,PIT,Pittsburgh,USA,ITH,Ithaca,USA,725
54313,PIT,Pittsburgh,USA,LAN,Lansing,USA,660
54314,ALB,Albany (US) NY,USA,CLT,Charlotte,USA,4464
54315,BDL,Hartford,USA,CLT,Charlotte,USA,5642
54316,BGR,Bangor,USA,DCA,Washington,USA,300
54318,BOS,Boston,USA,CLT,Charlotte,USA,120
54319,BOS,Boston,USA,RKD,Rockland,USA,1691
54320,BOS,Boston,USA,SYR,Syracuse,USA,589
54321,BDL,Hartford,USA,ROC,Rochester (US) NY,USA,1776
54322,BGM,Binghamton,USA,SYR,Syracuse,USA,37
54323,BGR,Bangor,USA,LGA,New York,USA,1700
54324,BOS,Boston,USA,MDT,Harrisburg,USA,3034
54325,TPA,Tampa,USA,PHL,Philadelphia,USA,4394
54326,TYS,Knoxville,USA,CLT,Charlotte,USA,2800
54327,TYS,Knoxville,USA,LGA,New York,USA,1300
54328,BOS,Boston,USA,AUG,Augusta (US) ME,USA,1083
54329,BOS,Boston,USA,PIT,Pittsburgh,USA,3906
54330,BOS,Boston,USA,PIT,Pittsburgh,USA,4464
54331,PIT,Pittsburgh,USA,RDG,Reading,USA,1672
54332,PIT,Pittsburgh,USA,SFO,San Francisco,USA,10478
54334,RDG,Reading,USA,PIT,Pittsburgh,USA,1672
54335,ROC,Rochester (US) NY,USA,CLT,Charlotte,USA,3720
54336,ROC,Rochester (US) NY,USA,PHL,Philadelphia,USA,1147
54340,BOS,Boston,USA,LGA,New York,USA,45240
54341,BOS,Boston,USA,PHL,Philadelphia,USA,18270
54342,BTV,Burlington (US) VT,USA,DCA,Washington,USA,3900
54343,BTV,Burlington (US) VT,USA,PHL,Philadelphia,USA,3906
54344,BUF,Buffalo,USA,PHL,Philadelphia,USA,8784
54345,BUF,Buffalo,USA,CLT,Charlotte,USA,3276
54346,BWI,Baltimore,USA,CLT,Charlotte,USA,11340
54347,CAE,Columbia (US) SC,USA,CLT,Charlotte,USA,6050
54348,CAK,Akron/Canton,USA,PIT,Pittsburgh,USA,4611
54349,CHA,Chattanooga,USA,CLT,Charlotte,USA,250
54350,CHS,Charleston (US) SC,USA,CLT,Charlotte,USA,1728
54351,CLT,Charlotte,USA,ABE,Allentown/Bethlehem/Easton,USA,3720
54352,ROC,Rochester (US) NY,USA,PHL,Philadelphia,USA,2050
54353,RSW,Fort Myers,USA,CLT,Charlotte,USA,7776
54354,SFO,San Francisco,USA,PIT,Pittsburgh,USA,14027
54355,BWI,Baltimore,USA,PHL,Philadelphia,USA,5460
54356,CLT,Charlotte,USA,ALB,Albany (US) NY,USA,4464
54357,CLT,Charlotte,USA,BDL,Hartford,USA,169
54358,CLT,Charlotte,USA,BDL,Hartford,USA,5642
54359,CLT,Charlotte,USA,CVG,Cincinnati,USA,1769
54360,CLT,Charlotte,USA,ATL,Atlanta,USA,144
54361,CLT,Charlotte,USA,BDL,Hartford,USA,3906
54362,CLT,Charlotte,USA,BOS,Boston,USA,3720
54363,CLT,Charlotte,USA,BUF,Buffalo,USA,3906
54364,CLT,Charlotte,USA,BWI,Baltimore,USA,7560
54365,CLT,Charlotte,USA,CAE,Columbia (US) SC,USA,6100
54366,CLT,Charlotte,USA,CHA,Chattanooga,USA,200
54367,CLT,Charlotte,USA,CHS,Charleston (US) SC,USA,1674
54368,CLT,Charlotte,USA,DCA,Washington,USA,5166
54369,CLT,Charlotte,USA,DCA,Washington,USA,8550
54370,CLT,Charlotte,USA,EWN,New Bern,USA,2183
54372,CLT,Charlotte,USA,GSO,Greensboro/High Point,USA,14994
54373,CLT,Charlotte,USA,HTS,Huntington,USA,1653
54374,CLT,Charlotte,USA,ILM,Wilmington (US) NC,USA,3348
54375,CLT,Charlotte,USA,JAX,Jacksonville (US) FL,USA,12096
54376,CAE,Columbia (US) SC,USA,DCA,Washington,USA,754
54377,CAK,Akron/Canton,USA,CLT,Charlotte,USA,222
54378,CLE,Cleveland,USA,PIT,Pittsburgh,USA,5010
54379,CLT,Charlotte,USA,BNA,Nashville,USA,15624
54380,CLT,Charlotte,USA,CAK,Akron/Canton,USA,222
54381,TPA,Tampa,USA,CLT,Charlotte,USA,13950
54382,TPA,Tampa,USA,EYW,Key West,USA,2603
54383,TPA,Tampa,USA,VPS,Valparaiso,USA,570
54384,TTN,Philadelphia,USA,BED,Bedford/Hanscom,USA,4200
54385,VPS,Valparaiso,USA,TPA,Tampa,USA,1159
54389,ACK,Nantucket,USA,LGA,New York,USA,3441
54390,AGS,Augusta (US) GA,USA,CLT,Charlotte,USA,6512
54392,CLT,Charlotte,USA,DCA,Washington,USA,4080
54393,CLT,Charlotte,USA,GSP,Greenville (US) SC,USA,8856
54394,CLT,Charlotte,USA,IND,Indianapolis,USA,120
54395,CLT,Charlotte,USA,LGA,New York,USA,8928
54396,CLT,Charlotte,USA,MHT,Manchester (US),USA,7320
54397,CLT,Charlotte,USA,CMH,Columbus (US) OH,USA,7560
54399,CLT,Charlotte,USA,DAY,Dayton,USA,2349
54400,CLT,Charlotte,USA,DEN,Denver,USA,11040
54401,CLT,Charlotte,USA,EWN,New Bern,USA,9666
54403,CLT,Charlotte,USA,JAX,Jacksonville (US) FL,USA,3312
54405,CLT,Charlotte,USA,MHT,Manchester (US),USA,4050
54406,CLT,Charlotte,USA,OAJ,Jacksonville (US) NC,USA,2646
54408,CLT,Charlotte,USA,CRW,Charleston (US) WV,USA,3256
54409,BDL,Hartford,USA,PIT,Pittsburgh,USA,4732
54410,BOS,Boston,USA,MVY,Martha's Vineyard,USA,120
54411,BOS,Boston,USA,PHL,Philadelphia,USA,10920
54413,CLT,Charlotte,USA,TRI,Tri-Cities Regional,USA,638
54414,CLT,Charlotte,USA,RDU,Raleigh/Durham,USA,814
54415,CLT,Charlotte,USA,RSW,Fort Myers,USA,240
54416,CMH,Columbus (US) OH,USA,PHL,Philadelphia,USA,3720
54418,CVG,Cincinnati,USA,CLT,Charlotte,USA,1769
54419,DCA,Washington,USA,BGR,Bangor,USA,300
54420,DCA,Washington,USA,BTV,Burlington (US) VT,USA,3950
54421,DCA,Washington,USA,CLT,Charlotte,USA,504
54422,DCA,Washington,USA,CLT,Charlotte,USA,11850
54423,CLT,Charlotte,USA,MYR,Myrtle Beach,USA,54
54424,CLT,Charlotte,USA,PHL,Philadelphia,USA,7776
54425,CLT,Charlotte,USA,PVD,Providence,USA,3120
54426,CLT,Charlotte,USA,RDU,Raleigh/Durham,USA,1300
54427,CLT,Charlotte,USA,SDF,Louisville,USA,3240
54430,CLT,Charlotte,USA,MIA,Miami,USA,16744
54431,CLT,Charlotte,USA,PHL,Philadelphia,USA,16198
54432,CLT,Charlotte,USA,PIT,Pittsburgh,USA,4200
54433,BUF,Buffalo,USA,PIT,Pittsburgh,USA,37
54434,BWI,Baltimore,USA,PIT,Pittsburgh,USA,17654
54435,CAE,Columbia (US) SC,USA,CLT,Charlotte,USA,2146
54436,CKB,Clarksburg,USA,PIT,Pittsburgh,USA,912
54437,CLT,Charlotte,USA,AGS,Augusta (US) GA,USA,6512
54438,CLT,Charlotte,USA,CAE,Columbia (US) SC,USA,2109
54439,CRW,Charleston (US) WV,USA,PIT,Pittsburgh,USA,1300
54441,DAY,Dayton,USA,LGA,New York,USA,2850
54442,DCA,Washington,USA,BDL,Hartford,USA,11040
54443,DCA,Washington,USA,CLT,Charlotte,USA,11520
54444,DCA,Washington,USA,JAX,Jacksonville (US) FL,USA,4200
54445,DDC,Dodge City,USA,GCK,Garden City,USA,1026
54446,EWN,New Bern,USA,CLT,Charlotte,USA,2183
54448,GCK,Garden City,USA,DDC,Dodge City,USA,589
54449,GSO,Greensboro/High Point,USA,CLT,Charlotte,USA,18270
54450,GSP,Greenville (US) SC,USA,LGA,New York,USA,3950
54451,HTS,Huntington,USA,CLT,Charlotte,USA,1653
54452,IAH,Houston,USA,PHL,Philadelphia,USA,5880
54453,ILM,Wilmington (US) NC,USA,CLT,Charlotte,USA,3348
54454,CLT,Charlotte,USA,TPA,Tampa,USA,845
54455,CLT,Charlotte,USA,TYS,Knoxville,USA,1404
54456,CRW,Charleston (US) WV,USA,CLT,Charlotte,USA,4403
54457,DCA,Washington,USA,CAE,Columbia (US) SC,USA,870
54458,CLT,Charlotte,USA,TRI,Tri-Cities Regional,USA,1404
54459,CMH,Columbus (US) OH,USA,CLT,Charlotte,USA,7560
54460,CRW,Charleston (US) WV,USA,DCA,Washington,USA,754
54461,CRW,Charleston (US) WV,USA,DCA,Washington,USA,1924
54463,DAY,Dayton,USA,CLT,Charlotte,USA,3248
54464,DCA,Washington,USA,ACK,Nantucket,USA,986
54465,IND,Indianapolis,USA,CLT,Charlotte,USA,150
54466,ITH,Ithaca,USA,PIT,Pittsburgh,USA,4588
54467,JAX,Jacksonville (US) FL,USA,CLT,Charlotte,USA,12096
54468,LGA,New York,USA,BOS,Boston,USA,45240
54469,LGA,New York,USA,GSP,Greenville (US) SC,USA,3900
54470,CLT,Charlotte,USA,DEN,Denver,USA,169
54471,CLT,Charlotte,USA,FLL,Fort Lauderdale,USA,630
54473,CLT,Charlotte,USA,GNV,Gainesville,USA,4477
54474,CLT,Charlotte,USA,GSO,Greensboro/High Point,USA,1890
54475,DCA,Washington,USA,ORF,Norfolk,USA,5957
54476,DCA,Washington,USA,TYS,Knoxville,USA,1450
54477,EVV,Evansville,USA,PIT,Pittsburgh,USA,2436
54478,DCA,Washington,USA,HPN,Westchester County,USA,754
54479,DTW,Detroit,USA,PHL,Philadelphia,USA,6350
54480,DCA,Washington,USA,CRW,Charleston (US) WV,USA,754
54481,DCA,Washington,USA,CRW,Charleston (US) WV,USA,1776
54482,DCA,Washington,USA,MHT,Manchester (US),USA,2368
54483,DCA,Washington,USA,PVD,Providence,USA,3906
54485,LGA,New York,USA,ROA,Roanoke,USA,999
54486,LGA,New York,USA,SYR,Syracuse,USA,5846
54487,LYH,Lynchburg,USA,PIT,Pittsburgh,USA,3330
54489,MHK,Manhattan,USA,SLN,Salina,USA,1539
54490,MHT,Manchester (US),USA,CLT,Charlotte,USA,4050
54491,CLT,Charlotte,USA,MEM,Memphis,USA,7750
54492,CLT,Charlotte,USA,ORF,Norfolk,USA,3182
54493,CLT,Charlotte,USA,PBI,West Palm Beach,USA,126
54494,GSP,Greenville (US) SC,USA,CLT,Charlotte,USA,8856
54496,GSO,Greensboro/High Point,USA,LGA,New York,USA,7400
54497,GSO,Greensboro/High Point,USA,PIT,Pittsburgh,USA,450
54498,IAH,Houston,USA,PIT,Pittsburgh,USA,5760
54499,DEN,Denver,USA,CLT,Charlotte,USA,6840
54500,EWN,New Bern,USA,CLT,Charlotte,USA,9666
54503,IND,Indianapolis,USA,LGA,New York,USA,8150
54504,IND,Indianapolis,USA,PIT,Pittsburgh,USA,7056
54505,JAX,Jacksonville (US) FL,USA,DCA,Washington,USA,4250
54506,LAN,Lansing,USA,PIT,Pittsburgh,USA,1653
54507,LAS,Las Vegas,USA,PHL,Philadelphia,USA,16926
54508,LAS,Las Vegas,USA,PIT,Pittsburgh,USA,3240
54509,CLT,Charlotte,USA,PHX,Phoenix,USA,600
54510,CLT,Charlotte,USA,ROA,Roanoke,USA,10584
54511,CLT,Charlotte,USA,SRQ,Sarasota/Bradenton,USA,126
54512,CLT,Charlotte,USA,STL,St Louis,USA,7600
54513,CLT,Charlotte,USA,TYS,Knoxville,USA,4440
54514,CMH,Columbus (US) OH,USA,DCA,Washington,USA,7050
54515,CMH,Columbus (US) OH,USA,LGA,New York,USA,6800
54516,CMH,Columbus (US) OH,USA,PIT,Pittsburgh,USA,2100
54517,MKE,Milwaukee,USA,PIT,Pittsburgh,USA,4350
54518,MSS,Massena,USA,OGS,Ogdensburg,USA,513
54519,MYR,Myrtle Beach,USA,PHL,Philadelphia,USA,600
54521,OAJ,Jacksonville (US) NC,USA,CLT,Charlotte,USA,2646
54522,OGS,Ogdensburg,USA,MSS,Massena,USA,589
54523,GSO,Greensboro/High Point,USA,PIT,Pittsburgh,USA,1624
54524,HYA,Hyannis,USA,LGA,New York,USA,570
54525,HYA,Hyannis,USA,LGA,New York,USA,1800
54526,HYA,Hyannis,USA,MVY,Martha's Vineyard,USA,150
54527,JAX,Jacksonville (US) FL,USA,CLT,Charlotte,USA,3888
54528,LGA,New York,USA,ALB,Albany (US) NY,USA,2128
54529,LGA,New York,USA,CLT,Charlotte,USA,8928
54530,LGA,New York,USA,DAY,Dayton,USA,2850
54531,LGA,New York,USA,IND,Indianapolis,USA,8150
54532,LGA,New York,USA,MVY,Martha's Vineyard,USA,494
54533,CRW,Charleston (US) WV,USA,PIT,Pittsburgh,USA,962
54534,DCA,Washington,USA,CMH,Columbus (US) OH,USA,7150
54536,PHL,Philadelphia,USA,BOS,Boston,USA,21294
54537,PHL,Philadelphia,USA,BTV,Burlington (US) VT,USA,3906
54538,PHL,Philadelphia,USA,BUF,Buffalo,USA,8064
54539,LAX,Los Angeles,USA,PHL,Philadelphia,USA,11284
54540,LAX,Los Angeles,USA,PIT,Pittsburgh,USA,15834
54541,LGA,New York,USA,BGR,Bangor,USA,1700
54542,LGA,New York,USA,HYA,Hyannis,USA,456
54543,LGA,New York,USA,HYA,Hyannis,USA,2070
54544,LGA,New York,USA,ROC,Rochester (US) NY,USA,5957
54545,LGA,New York,USA,PWM,Portland (US) ME,USA,3750
54546,MCO,Orlando,USA,PHL,Philadelphia,USA,19008
54547,MHT,Manchester (US),USA,CLT,Charlotte,USA,7320
54548,MIA,Miami,USA,TPA,Tampa,USA,1596
54549,DCA,Washington,USA,LGA,New York,USA,46680
54550,DCA,Washington,USA,PIT,Pittsburgh,USA,4394
54551,LBE,Latrobe,USA,PIT,Pittsburgh,USA,2261
54552,LGA,New York,USA,GSO,Greensboro/High Point,USA,7400
54553,PHL,Philadelphia,USA,BWI,Baltimore,USA,5642
54554,PHL,Philadelphia,USA,CMH,Columbus (US) OH,USA,3720
54555,PHL,Philadelphia,USA,IAH,Houston,USA,5400
54556,PHL,Philadelphia,USA,MYR,Myrtle Beach,USA,600
54557,PHL,Philadelphia,USA,PHX,Phoenix,USA,9960
54558,PHL,Philadelphia,USA,RDG,Reading,USA,589
54559,PHL,Philadelphia,USA,SAN,San Diego,USA,3300
54560,PHL,Philadelphia,USA,SDF,Louisville,USA,1550
54561,PHL,Philadelphia,USA,SEA,Seattle,USA,4394
54562,MCO,Orlando,USA,PFN,Panama City (US),USA,494
54563,MDT,Harrisburg,USA,BOS,Boston,USA,3034
54564,MHT,Manchester (US),USA,DCA,Washington,USA,2368
54565,MIA,Miami,USA,CLT,Charlotte,USA,16562
54566,MVY,Martha's Vineyard,USA,LGA,New York,USA,513
54568,ORF,Norfolk,USA,DCA,Washington,USA,4958
54569,DEN,Denver,USA,CLT,Charlotte,USA,7605
54570,EWR,New York,USA,PHL,Philadelphia,USA,1550
54571,EWR,New York,USA,PIT,Pittsburgh,USA,2700
54574,MSY,New Orleans,USA,PHL,Philadelphia,USA,3240
54575,MYR,Myrtle Beach,USA,CLT,Charlotte,USA,54
54576,PHX,Phoenix,USA,PHL,Philadelphia,USA,10080
54579,PIT,Pittsburgh,USA,ITH,Ithaca,USA,4292
54580,PIT,Pittsburgh,USA,LYH,Lynchburg,USA,3330
54581,PIT,Pittsburgh,USA,MKE,Milwaukee,USA,4350
54582,PIT,Pittsburgh,USA,PKB,Parkersburg/Marietta,USA,2603
54583,PIT,Pittsburgh,USA,ROA,Roanoke,USA,400
54584,ORF,Norfolk,USA,PIT,Pittsburgh,USA,870
54585,ORF,Norfolk,USA,PIT,Pittsburgh,USA,148
54586,PFN,Panama City (US),USA,MCO,Orlando,USA,494
54587,GNV,Gainesville,USA,CLT,Charlotte,USA,4477
54588,GSO,Greensboro/High Point,USA,CLT,Charlotte,USA,1890
54589,HTS,Huntington,USA,PIT,Pittsburgh,USA,95
54590,ITH,Ithaca,USA,LGA,New York,USA,2849
54591,ORF,Norfolk,USA,PIT,Pittsburgh,USA,660
54592,PHL,Philadelphia,USA,ACK,Nantucket,USA,1332
54593,PHL,Philadelphia,USA,ATL,Atlanta,USA,10584
54594,PHL,Philadelphia,USA,AVP,Wilkes-Barre,USA,3478
54596,PIT,Pittsburgh,USA,SBN,South Bend,USA,5900
54597,PKB,Parkersburg/Marietta,USA,PIT,Pittsburgh,USA,2603
54599,RDG,Reading,USA,PHL,Philadelphia,USA,589
54600,RDU,Raleigh/Durham,USA,CLT,Charlotte,USA,814
54601,PHL,Philadelphia,USA,CLT,Charlotte,USA,5460
54602,JAX,Jacksonville (US) FL,USA,PHL,Philadelphia,USA,3744
54603,LAX,Los Angeles,USA,PHL,Philadelphia,USA,3120
54604,LGA,New York,USA,ACK,Nantucket,USA,3441
54605,LGA,New York,USA,CMH,Columbus (US) OH,USA,6750
54606,LGA,New York,USA,DCA,Washington,USA,46680
54607,LGA,New York,USA,ITH,Ithaca,USA,3145
54608,LGA,New York,USA,SYR,Syracuse,USA,780
54609,LIT,Little Rock,USA,MSY,New Orleans,USA,1919
54610,MCI,Kansas City,USA,OMA,Omaha,USA,1007
54612,PHL,Philadelphia,USA,CLT,Charlotte,USA,14976
54613,PHL,Philadelphia,USA,DTW,Detroit,USA,9200
54614,PHL,Philadelphia,USA,GSO,Greensboro/High Point,USA,1147
54615,ROA,Roanoke,USA,LGA,New York,USA,999
54616,ROA,Roanoke,USA,PIT,Pittsburgh,USA,400
54617,RSW,Fort Myers,USA,CLT,Charlotte,USA,120
54618,SAN,San Diego,USA,PHL,Philadelphia,USA,3300
54619,SBN,South Bend,USA,PIT,Pittsburgh,USA,5900
54620,SDF,Louisville,USA,PHL,Philadelphia,USA,1550
54621,SEA,Seattle,USA,CLT,Charlotte,USA,3720
54622,SEA,Seattle,USA,PHL,Philadelphia,USA,10478
54623,PHL,Philadelphia,USA,LAS,Las Vegas,USA,16926
54624,PHL,Philadelphia,USA,MCO,Orlando,USA,16560
54625,SLN,Salina,USA,MHK,Manhattan,USA,1539
54626,SYR,Syracuse,USA,LGA,New York,USA,4884
54628,PHL,Philadelphia,USA,LAX,Los Angeles,USA,16744
54629,PHL,Philadelphia,USA,RIC,Richmond (US),USA,1110
54630,MEM,Memphis,USA,CLT,Charlotte,USA,7500
54631,MHT,Manchester (US),USA,PHL,Philadelphia,USA,1550
54632,MSY,New Orleans,USA,LIT,Little Rock,USA,1919
54633,MSY,New Orleans,USA,PIT,Pittsburgh,USA,3720
54634,PHL,Philadelphia,USA,MSY,New Orleans,USA,600
54635,PHL,Philadelphia,USA,PIT,Pittsburgh,USA,3300
54637,PHL,Philadelphia,USA,ROC,Rochester (US) NY,USA,754
54638,PHL,Philadelphia,USA,PIT,Pittsburgh,USA,4320
54639,PHL,Philadelphia,USA,SYR,Syracuse,USA,145
54642,OMA,Omaha,USA,MCI,Kansas City,USA,1007
54643,ORF,Norfolk,USA,CLT,Charlotte,USA,962
54644,PBI,West Palm Beach,USA,CLT,Charlotte,USA,4032
54646,PHL,Philadelphia,USA,BOS,Boston,USA,9282
54647,PHL,Philadelphia,USA,SAN,San Diego,USA,480
54649,PHL,Philadelphia,USA,STL,St Louis,USA,6000
54650,PHL,Philadelphia,USA,SYR,Syracuse,USA,576
54651,PHL,Philadelphia,USA,TPA,Tampa,USA,2640
54652,PIT,Pittsburgh,USA,ALB,Albany (US) NY,USA,333
54653,PIT,Pittsburgh,USA,ART,Watertown (US) NY,USA,1539
54654,PIT,Pittsburgh,USA,BDL,Hartford,USA,5239
54655,PIT,Pittsburgh,USA,BGM,Binghamton,USA,4181
54656,PIT,Pittsburgh,USA,CAK,Akron/Canton,USA,4611
54657,PHL,Philadelphia,USA,EWR,New York,USA,1550
54659,PHL,Philadelphia,USA,IND,Indianapolis,USA,150
54660,PHL,Philadelphia,USA,JAX,Jacksonville (US) FL,USA,4320
54661,PHX,Phoenix,USA,PIT,Pittsburgh,USA,6840
54662,PIT,Pittsburgh,USA,CLT,Charlotte,USA,600
54663,PIT,Pittsburgh,USA,AVP,Wilkes-Barre,USA,4000
